cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
256,2048,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,143.117,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,750.25,659.4
256,2048,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,171.0236,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,784.79,659.1
256,2048,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,575.7097,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,932.54,673.9
256,4096,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,53.1457,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,505.09,1011.17
256,4096,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,89.7814,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,597.98,729.95
256,4096,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,178.3706,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,752.47,565.82
256,4096,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,264.8013,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,810.98,514.78
256,4096,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,326.1558,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,823.03,490.28
256,4096,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,1162.2642,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,923.84,442.07
256,8192,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,96.9443,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,553.79,1041.07
256,8192,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,152.4166,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,704.48,773.96
256,8192,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,297.8734,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,901.17,567.63
256,8192,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,430.8735,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,996.8,511.06
256,8192,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,527.909,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1016.98,481.67
256,8192,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,1950.4373,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1101.03,392.46
256,16384,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,167.0358,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,642.82,1169.19
256,16384,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,262.3683,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,818.5,849.27
256,16384,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,512.6387,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1047.27,595.74
256,16384,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,766.8609,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1120.14,505.92
256,16384,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,944.4458,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1136.9,469.08
256,16384,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,3636.3649,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1181.12,348.91
256,32768,5120,640,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,319.9199,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,671.26,1200.43
256,32768,5120,1280,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,496.962,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,864.24,870.36
256,32768,5120,3200,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,994.5364,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1079.64,581.2
256,32768,5120,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,1512.8974,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1135.56,478.23
256,32768,5120,6400,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,1863.0201,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1152.69,440.42
256,32768,5120,25600,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,7282.2146,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1179.58,312.46
256,1,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,2,18.2542,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,3.59,3591.45
256,16,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,4,19.9058,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,52.68,3310.83
256,32,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,2,21.1448,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,99.18,3134.26
256,64,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,4,24.2528,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,172.94,2763.0
256,128,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,2,39.3461,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,213.2,1740.58
256,256,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,62.1031,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,270.15,1150.25
256,512,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,71.1208,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,471.79,1087.34
256,1024,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,7,0,105.7324,opus_gemm_512x256x128x64_2x4_16x16x32_0x0x0,0.0,634.7,842.97
256,2048,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,165.7402,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,809.81,680.11
256,4096,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,307.0953,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,874.11,520.71
256,8192,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,579.2864,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,926.78,438.95
256,16384,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,1045.0475,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1027.46,423.93
256,32768,6400,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,2016.6189,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1064.89,406.87
256,1,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,0,6.0108,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,1.22,1223.7
256,48,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,205,0,6.9391,opus_gemm_flatmm_splitk_256x64x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,50.77,1164.03
256,72,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,7.7573,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,68.13,1088.77
256,80,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,7.8809,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,74.51,1087.29
256,120,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,8.656,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,101.76,1060.91
256,128,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,8.7708,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,107.12,1061.03
256,1,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,0,30.4024,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,4.31,4312.42
256,16,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,201,0,32.9068,opus_gemm_flatmm_splitk_256x32x32x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,63.73,4000.55
256,32,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,2,35.6913,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,117.52,3704.51
256,64,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,0,44.5534,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,188.28,2993.39
256,128,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,64.2011,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,261.32,2113.04
256,256,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,6,0,72.93,opus_gemm_512x128x128x64_2x4_16x16x32_0x0x0,0.0,460.09,1923.04
256,512,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,7,0,108.1933,opus_gemm_512x256x128x64_2x4_16x16x32_0x0x0,0.0,620.27,1381.07
256,1024,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,168.0814,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,798.53,998.16
256,2048,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,304.6707,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,881.07,671.13
256,4096,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,567.3953,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,946.2,489.73
256,8192,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,1032.2519,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1040.19,411.4
256,16384,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,1987.2941,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1080.61,361.43
256,32768,12800,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,3909.5648,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,1098.58,333.92
256,1,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,202,0,101.0967,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2,0.0,5.19,5187.12
256,16,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,210,0,109.8697,opus_gemm_flatmm_splitk_256x32x256x64_2x1_16x16x32_0x0x0_wgpcu1,0.0,76.35,4788.31
256,32,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,210,0,115.6214,opus_gemm_flatmm_splitk_256x32x256x64_2x1_16x16x32_0x0x0_wgpcu1,0.0,145.1,4565.7
256,64,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,124.5263,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,269.46,4268.15
256,128,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,8,0,136.4947,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0,0.0,491.66,3946.72
256,256,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,189.2963,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,709.04,2922.0
256,512,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,348.4451,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,770.38,1670.16
256,1024,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,637.8282,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,841.72,1002.83
256,2048,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,1184.4952,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,906.5,637.38
256,4096,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,2308.1474,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,930.39,427.04
256,8192,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,4571.2036,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,939.57,316.55
256,16384,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,9177.7919,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,935.95,258.21
256,32768,51200,5120,False,torch.bfloat16,torch.bfloat16,False,False,opus,9,0,18515.4799,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0,0.0,927.87,227.66
